plug_label,colony_id,time_point,category,treatment,bleach_treat,symbiont_treat,treat_tank,tank,Red,Green,Blue
229,B,t04,Bleached,L_SD,Low,SD,L_SD_2,2,15.932,16.76,7.377
659,D,t04,Bleached,L_SD,Low,SD,L_SD_2,2,12.077,12.114,6.59
780,D,t04,Bleached,L_SD,Low,SD,L_SD_2,2,10.341,10.641,5.73
30,A,t04,Bleached,L_SD,Low,SD,L_SD_2,2,15.581,15.013,5.942
391,C,t04,Bleached,L_SD,Low,SD,L_SD_2,2,8.494,9.653,5.057
485,C,t04,Bleached,L_SD,Low,SD,L_SD_2,2,9.105,11.624,5.7
710,D,t04,Bleached,L_SD,Low,SD,L_SD_2,2,14.399,13.339,6.955
913,E,t04,Bleached,L_SD,Low,SD,L_SD_2,2,14.178,14.318,7.134
1186,F,t04,Bleached,L_SD,Low,SD,L_SD_2,2,12.422,11.983,6.296
186,B,t04,Bleached,L_SD,Low,SD,L_SD_2,2,14.457,14.992,6.967
785,D,t04,Bleached,L_SD,Low,SD,L_SD_2,2,15.483,15.425,8.169
594,D,t04,Bleached,L_SD,Low,SD,L_SD_2,2,10.272,11.212,6.003
904,E,t04,Bleached,L_SD,Low,SD,L_SD_2,2,9.549,9.726,5.483
194,B,t04,Bleached,L_SD,Low,SD,L_SD_2,2,15.891,17.244,7.638
736,D,t04,Bleached,L_SD,Low,SD,L_SD_2,2,13.225,12.774,6.684
961,E,t04,Bleached,L_SD,Low,SD,L_SD_2,2,12.252,11.658,5.97
1103,F,t04,Bleached,L_SD,Low,SD,L_SD_2,2,11.096,10.706,6.095
902,E,t04,Bleached,L_SD,Low,SD,L_SD_2,2,12.437,13.428,7.214
862,E,t04,Bleached,L_SD,Low,SD,L_SD_2,2,10.218,10.964,6.156
297,B,t04,Bleached,L_SD,Low,SD,L_SD_2,2,12.555,14.252,7.289
432,C,t04,Bleached,L_SD,Low,SD,L_SD_3,3,14.861,14.015,6.728
100,A,t04,Bleached,L_SD,Low,SD,L_SD_3,3,22.913,19.22,6.88
693,D,t04,Bleached,L_SD,Low,SD,L_SD_3,3,15.788,13.495,6.24
1219,F,t04,Bleached,L_SD,Low,SD,L_SD_3,3,12.041,10.265,4.705
80,A,t04,Bleached,L_SD,Low,SD,L_SD_3,3,18.387,16.756,5.581
192,B,t04,Bleached,L_SD,Low,SD,L_SD_3,3,18.524,17.652,7.317
1147,F,t04,Bleached,L_SD,Low,SD,L_SD_3,3,10.286,8.586,3.955
708,D,t04,Bleached,L_SD,Low,SD,L_SD_3,3,11.395,10.261,4.855
50,A,t04,Bleached,L_SD,Low,SD,L_SD_3,3,22.697,19.211,6.702
954,E,t04,Bleached,L_SD,Low,SD,L_SD_3,3,10.138,9.547,4.746
59,A,t04,Bleached,L_SD,Low,SD,L_SD_3,3,16.364,14.78,4.98
839,E,t04,Bleached,L_SD,Low,SD,L_SD_3,3,11.825,10.148,4.86
40,A,t04,Bleached,L_SD,Low,SD,L_SD_3,3,22.713,19.938,6.722
817,D,t04,Bleached,L_SD,Low,SD,L_SD_3,3,16.601,14.659,7.198
968,E,t04,Bleached,L_SD,Low,SD,L_SD_3,3,17.6,14.194,6.807
204,B,t04,Bleached,L_SD,Low,SD,L_SD_3,3,16.704,14.736,6.226
156,A,t04,Bleached,L_SD,Low,SD,L_SD_3,3,23.499,21,7.288
681,D,t04,Bleached,L_SD,Low,SD,L_SD_3,3,24.985,22.109,10.044
850,E,t04,Bleached,L_SD,Low,SD,L_SD_3,3,11.302,10.08,4.922
342,C,t04,Bleached,L_SD,Low,SD,L_SD_3,3,14.36,12.901,6.134
589,C,t04,Bleached,L_SD,Low,SD,L_SD_3,3,15.144,13.727,6.215
1174,F,t04,Bleached,L_SD,Low,SD,L_SD_3,3,14.584,11.797,5.738
676,D,t04,Bleached,L_SD,Low,SD,L_SD_3,3,19.254,17.455,7.912
187,B,t04,Bleached,L_SD,Low,SD,L_SD_3,3,20.27,18.422,7.649
717,D,t04,Bleached,L_SD,Low,SD,L_SD_3,3,11.666,11.414,5.378
1083,F,t04,Bleached,L_SD,Low,SD,L_SD_3,3,12.928,10.347,4.983
936,E,t04,Bleached,L_SD,Low,SD,L_SD_3,3,13.619,12.105,5.839
1130,F,t04,Bleached,L_SD,Low,SD,L_SD_3,3,9.43,8.288,4.561
571,C,t04,Bleached,L_SD,Low,SD,L_SD_3,3,6.759,7.403,3.754
323,B,t04,Bleached,L_SD,Low,SD,L_SD_3,3,14.837,13.163,6.137
1137,F,t04,Bleached,L_SD,Low,SD,L_SD_3,3,12.718,10.31,5.02
163,A,t04,Bleached,L_SD,Low,SD,L_SD_3,3,21.145,18.877,6.262
922,E,t04,Bleached,L_SS8,Low,SS8,L_SS8_1,1,14.169,12.148,5.685
287,B,t04,Bleached,L_SS8,Low,SS8,L_SS8_1,1,17.757,16.412,6.943
854,E,t04,Bleached,L_SS8,Low,SS8,L_SS8_1,1,9.021,8.786,4.249
181,B,t04,Bleached,L_SS8,Low,SS8,L_SS8_1,1,17.221,16.564,6.569
249,B,t04,Bleached,L_SS8,Low,SS8,L_SS8_1,1,20.571,20.989,7.677
998,F,t04,Bleached,L_SS8,Low,SS8,L_SS8_1,1,11.361,9.904,4.634
624,D,t04,Bleached,L_SS8,Low,SS8,L_SS8_1,1,21.715,19.178,7.832
337,C,t04,Bleached,L_SS8,Low,SS8,L_SS8_1,1,13.54,12.284,4.826
498,C,t04,Bleached,L_SS8,Low,SS8,L_SS8_1,1,16.501,13.715,6.135
1161,F,t04,Bleached,L_SS8,Low,SS8,L_SS8_1,1,9.196,9.072,4.461
270,B,t04,Bleached,L_SS8,Low,SS8,L_SS8_1,1,16.246,16.375,6.863
779,D,t04,Bleached,L_SS8,Low,SS8,L_SS8_1,1,9.762,9.553,4.86
933,E,t04,Bleached,L_SS8,Low,SS8,L_SS8_1,1,15.18,12.76,5.658
1189,F,t04,Bleached,L_SS8,Low,SS8,L_SS8_1,1,12.503,11.382,5.451
341,C,t04,Bleached,L_SS8,Low,SS8,L_SS8_1,1,11.584,11.748,5.515
745,D,t04,Bleached,L_SS8,Low,SS8,L_SS8_1,1,13.636,11.922,5.51
1126,F,t04,Bleached,L_SS8,Low,SS8,L_SS8_1,1,13.081,11.364,5.366
910,E,t04,Bleached,L_SS8,Low,SS8,L_SS8_1,1,12.819,10.303,4.311
43,A,t04,Bleached,L_SS8,Low,SS8,L_SS8_1,1,13.957,12.776,5.527
154,A,t04,Bleached,L_SS8,Low,SS8,L_SS8_1,1,18.837,17.006,6.467
173,A,t04,Bleached,L_SS8,Low,SS8,L_SS8_1,1,19.238,18.992,6.684
54,A,t04,Bleached,L_SS8,Low,SS8,L_SS8_1,1,23.094,21.314,7.384
1157,F,t04,Bleached,L_SS8,Low,SS8,L_SS8_1,1,7.538,7.503,3.955
4,A,t04,Bleached,L_SS8,Low,SS8,L_SS8_1,1,14.285,14.311,6.362
68,A,t04,Bleached,L_SS8,Low,SS8,L_SS8_1,1,21.754,20.891,7.657
703,D,t04,Bleached,L_SS8,Low,SS8,L_SS8_1,1,12.816,11.427,5.184
159,A,t04,Bleached,L_SS8,Low,SS8,L_SS8_1,1,12.641,11.011,5.038
160,A,t04,Bleached,L_SS8,Low,SS8,L_SS8_1,1,21.95,21.452,7
1156,F,t04,Bleached,L_SS8,Low,SS8,L_SS8_1,1,9.098,8.622,4.543
766,D,t04,Bleached,L_SS8,Low,SS8,L_SS8_1,1,17.316,16.878,8.513
946,E,t04,Bleached,L_SS8,Low,SS8,L_SS8_1,1,10.724,10.18,5.354
1180,F,t04,Bleached,L_SS8,Low,SS8,L_SS8_1,1,6.796,7.025,3.717
1141,F,t04,Bleached,L_SS8,Low,SS8,L_SS8_2,2,13.515,10.792,5.2
843,E,t04,Bleached,L_SS8,Low,SS8,L_SS8_2,2,14.339,12.701,5.974
199,B,t04,Bleached,L_SS8,Low,SS8,L_SS8_2,2,25.58,22.682,8.483
361,C,t04,Bleached,L_SS8,Low,SS8,L_SS8_2,2,14.443,12.566,5.378
3,A,t04,Bleached,L_SS8,Low,SS8,L_SS8_2,2,14.164,12.723,5.799
305,B,t04,Bleached,L_SS8,Low,SS8,L_SS8_2,2,19.335,19.931,7.539
77,A,t04,Bleached,L_SS8,Low,SS8,L_SS8_2,2,18.4,16.848,5.476
298,B,t04,Bleached,L_SS8,Low,SS8,L_SS8_2,2,17.903,14.821,6.317
510,C,t04,Bleached,L_SS8,Low,SS8,L_SS8_2,2,14.989,14.427,6.295
712,D,t04,Bleached,L_SS8,Low,SS8,L_SS8_2,2,20.186,17.248,8.389
198,B,t04,Bleached,L_SS8,Low,SS8,L_SS8_2,2,20.334,18.21,7.338
521,C,t04,Bleached,L_SS8,Low,SS8,L_SS8_2,2,12.314,13.683,5.837
727,D,t04,Bleached,L_SS8,Low,SS8,L_SS8_2,2,17.638,17.02,7.35
655,D,t04,Bleached,L_SS8,Low,SS8,L_SS8_2,2,21.02,16.494,7.954
1092,F,t04,Bleached,L_SS8,Low,SS8,L_SS8_2,2,13.708,11.321,6.023
234,B,t04,Bleached,L_SS8,Low,SS8,L_SS8_2,2,18.449,16.194,6.645
610,D,t04,Bleached,L_SS8,Low,SS8,L_SS8_2,2,22.554,18.751,7.789
1008,F,t04,Bleached,L_SS8,Low,SS8,L_SS8_2,2,13.592,10.166,4.844
930,E,t04,Bleached,L_SS8,Low,SS8,L_SS8_2,2,15.852,12.579,6.573
92,A,t04,Bleached,L_SS8,Low,SS8,L_SS8_2,2,19.163,16.082,6.948
347,C,t04,Bleached,L_SS8,Low,SS8,L_SS8_2,2,15.858,13.874,6.739
988,E,t04,Bleached,L_SS8,Low,SS8,L_SS8_2,2,14.622,12.039,5.86
908,E,t04,Bleached,L_SS8,Low,SS8,L_SS8_2,2,14.117,10.926,5.458
534,C,t04,Bleached,L_SS8,Low,SS8,L_SS8_2,2,13.913,12.025,5.542
835,E,t04,Bleached,L_SS8,Low,SS8,L_SS8_2,2,17.539,14.706,7.117
927,E,t04,Bleached,L_SS8,Low,SS8,L_SS8_2,2,14.698,11.718,5.718
1097,F,t04,Bleached,L_SS8,Low,SS8,L_SS8_2,2,11.19,9.4,4.797
726,D,t04,Bleached,L_SS8,Low,SS8,L_SS8_2,2,14.193,12.117,5.684
691,D,t04,Bleached,L_SS8,Low,SS8,L_SS8_2,2,13.395,12.129,6.105
545,C,t04,Bleached,L_SS8,Low,SS8,L_SS8_2,2,12.188,11.411,5.708
452,C,t04,Bleached,L_SS8,Low,SS8,L_SS8_2,2,11.756,10.693,5.145
1185,F,t04,Bleached,L_SS8,Low,SS8,L_SS8_2,2,16.419,13.265,6.646
421,C,t04,Bleached,L_SS8,Low,SS8,L_SS8_3,3,14.612,12.753,5.931
327,B,t04,Bleached,L_SS8,Low,SS8,L_SS8_3,3,22.279,20.016,8.927
245,B,t04,Bleached,L_SS8,Low,SS8,L_SS8_3,3,20.827,19.039,7.508
893,E,t04,Bleached,L_SS8,Low,SS8,L_SS8_3,3,18.071,17.002,7.571
70,A,t04,Bleached,L_SS8,Low,SS8,L_SS8_3,3,24.112,22.699,6.667
529,C,t04,Bleached,L_SS8,Low,SS8,L_SS8_3,3,12.146,11.219,5.047
1089,F,t04,Bleached,L_SS8,Low,SS8,L_SS8_3,3,14.029,11.547,5.475
475,C,t04,Bleached,L_SS8,Low,SS8,L_SS8_3,3,9.977,10.058,5.068
953,E,t04,Bleached,L_SS8,Low,SS8,L_SS8_3,3,13.943,12.516,6.866
833,E,t04,Bleached,L_SS8,Low,SS8,L_SS8_3,3,14.232,11.993,5.731
803,D,t04,Bleached,L_SS8,Low,SS8,L_SS8_3,3,17.589,14.761,7.137
984,E,t04,Bleached,L_SS8,Low,SS8,L_SS8_3,3,12.742,11.036,5.456
61,A,t04,Bleached,L_SS8,Low,SS8,L_SS8_3,3,13.91,13.252,5.093
232,B,t04,Bleached,L_SS8,Low,SS8,L_SS8_3,3,19.526,17.836,7.67
1162,F,t04,Bleached,L_SS8,Low,SS8,L_SS8_3,3,14.676,12.503,5.878
89,A,t04,Bleached,L_SS8,Low,SS8,L_SS8_3,3,16.182,13.121,5.748
792,D,t04,Bleached,L_SS8,Low,SS8,L_SS8_3,3,21.436,17.965,9.041
522,C,t04,Bleached,L_SS8,Low,SS8,L_SS8_3,3,12.311,9.494,4.868
1073,F,t04,Bleached,L_SS8,Low,SS8,L_SS8_3,3,13.048,10.625,5.163
302,B,t04,Bleached,L_SS8,Low,SS8,L_SS8_3,3,23.266,20.333,8.608
292,B,t04,Bleached,L_SS8,Low,SS8,L_SS8_3,3,16.485,14.683,6.592
818,D,t04,Bleached,L_SS8,Low,SS8,L_SS8_3,3,18.413,16.453,8.144
11,A,t04,Bleached,L_SS8,Low,SS8,L_SS8_3,3,16.669,15.361,7.109
418,C,t04,Bleached,L_SS8,Low,SS8,L_SS8_3,3,10.953,10.624,4.873
313,B,t04,Bleached,L_SS8,Low,SS8,L_SS8_3,3,16.176,14.602,6.486
22,A,t04,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,30.966,31.48,11.202
166,A,t04,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,27.783,29.265,10.449
687,D,t04,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,36.296,38.204,14.517
447,C,t04,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,20.524,20.254,8.847
283,B,t04,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,47.263,53.561,18.829
130,A,t04,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,27.37,28.33,8.214
1132,F,t04,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,22.785,18.681,7.825
929,E,t04,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,24.602,19.486,7.55
306,B,t04,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,32.777,32.75,12.589
51,A,t04,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,27.155,26.387,9.104
286,B,t04,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,40.725,44.987,15.525
787,D,t04,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,31.382,27.014,11.771
595,D,t04,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,23.085,22.261,10.154
1115,F,t04,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,14.77,11.546,5.138
34,A,t04,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,23.401,24.053,7.868
343,C,t04,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,21.886,20.201,9.303
989,E,t04,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,20.873,18.25,8.616
196,B,t04,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,39.748,42.21,15.176
191,B,t04,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,37.841,41.967,15.691
1025,F,t04,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,24.956,22.67,10.105
1050,F,t04,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,27.533,24.836,11.05
369,C,t04,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,15.986,15.237,6.846
660,D,t04,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,19.933,19.181,8.241
641,D,t04,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,24.992,22.022,10.894
183,B,t04,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,30.154,33.75,12.905
182,B,t04,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,26.011,26.542,10.666
1118,F,t04,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,14.884,12.365,5.966
82,A,t04,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,22.047,20.969,7.872
1131,F,t04,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,22.77,19.4,8.66
569,C,t04,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,27.349,30.219,12.858
759,D,t04,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,34.367,33.355,14.238
567,C,t04,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,23.061,23.413,9.121
987,E,t04,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,21.348,20.678,8.414
387,C,t04,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,18.007,17.974,7.418
47,A,t04,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,24.115,26.505,9.647
1200,F,t04,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,24.791,23.135,10.584
882,E,t04,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,22.392,22.24,10.107
29,A,t04,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,30.587,32.842,10.104
585,C,t04,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,26.243,27.69,10.279
880,E,t04,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,20.323,17.266,7.597
743,D,t04,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,30.065,29.733,12.344
790,D,t04,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,25.11,23.014,10.192
896,E,t04,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,21.068,18.585,8.747
246,B,t04,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,32.817,33.427,15.428
169,A,t04,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,17.771,17.87,7.12
225,B,t04,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,35.511,43.42,15.453
1026,F,t04,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,25.937,24.777,10.091
1192,F,t04,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,23.429,19.999,9.758
1225,F,t04,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,20.681,18.472,9.278
67,A,t04,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,23.788,24.867,8.93
784,D,t04,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,26.353,26.942,11.494
563,C,t04,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,20.483,20.288,8.79
926,E,t04,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,14.971,12.329,5.824
23,A,t04,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,26.877,29.006,11.349
203,B,t04,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,31.234,34.152,14.39
870,E,t04,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,22.045,19.958,9.099
950,E,t04,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,18.65,16.061,7.583
1071,F,t04,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,20.782,18.22,8.182
259,B,t04,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,25.613,26.577,9.557
330,B,t04,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,30.341,31.975,12.504
372,C,t04,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,30.09,33.324,12.744
1168,F,t04,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,28.966,24.392,9.546
838,E,t04,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,28.881,27.687,11.929
285,B,t04,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,39.602,41.106,15.187
46,A,t04,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,25.869,28.958,9.852
290,B,t04,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,40.833,45.466,17.113
638,D,t04,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,31.529,34.15,13.014
656,D,t04,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,33.457,35.738,15.14
828,E,t04,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,17.757,15.318,6.498
464,C,t04,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,22.869,23.307,9.805
454,C,t04,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,21.187,20.043,8.061
424,C,t04,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,31.766,34.552,15.165
1171,F,t04,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,21.68,19.382,9.358
844,E,t04,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,26.428,25.869,11.133
279,B,t04,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,34.583,38.761,13.897
539,C,t04,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,23.349,21.192,8.461
794,D,t04,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,31.741,33.023,13.526
606,D,t04,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,28.85,29.811,11.613
503,C,t04,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,19.141,21.472,7.957
517,C,t04,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,33.842,34.482,15.97
920,E,t04,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,13.254,12.38,6.315
31,A,t04,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,19.509,21.9,8.832
60,A,t04,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,18.483,19.542,7.497
786,D,t04,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,23.936,24.082,10.193
1182,F,t04,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,19.193,16.725,8.005
42,A,t04,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,23.808,24.959,9.239
1105,F,t04,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,19.059,17.016,8.34
761,D,t04,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,34.563,35.949,17.712
846,E,t04,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,18.333,16.748,7.879
918,E,t04,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,14.388,13.573,7.13
257,B,t04,Bleached,M_SD,Medium,SD,M_SD_1,1,37.151,47.426,17.1
1183,F,t04,Bleached,M_SD,Medium,SD,M_SD_1,1,23.211,23.338,10.068
725,D,t04,Bleached,M_SD,Medium,SD,M_SD_1,1,27.92,30.991,12.439
970,E,t04,Bleached,M_SD,Medium,SD,M_SD_1,1,21.076,20.122,8.062
1104,F,t04,Bleached,M_SD,Medium,SD,M_SD_1,1,21.582,20.749,9.572
884,E,t04,Bleached,M_SD,Medium,SD,M_SD_1,1,35.624,38.955,15.896
375,C,t04,Bleached,M_SD,Medium,SD,M_SD_1,1,30.492,36.86,13.582
446,C,t04,Bleached,M_SD,Medium,SD,M_SD_1,1,27.036,28.248,10.542
520,C,t04,Bleached,M_SD,Medium,SD,M_SD_1,1,18.464,19.833,7.621
855,E,t04,Bleached,M_SD,Medium,SD,M_SD_1,1,18.161,18.763,9.422
980,E,t04,Bleached,M_SD,Medium,SD,M_SD_1,1,20.743,20.107,8.429
136,A,t04,Bleached,M_SD,Medium,SD,M_SD_1,1,18.356,20.526,8.758
253,B,t04,Bleached,M_SD,Medium,SD,M_SD_1,1,40.601,49.954,19.162
675,D,t04,Bleached,M_SD,Medium,SD,M_SD_1,1,28.912,30.421,13.231
278,B,t04,Bleached,M_SD,Medium,SD,M_SD_1,1,32.883,39.997,15.442
871,E,t04,Bleached,M_SD,Medium,SD,M_SD_1,1,18.725,19.162,8.822
1208,F,t04,Bleached,M_SD,Medium,SD,M_SD_1,1,24.208,25.225,12.076
104,A,t04,Bleached,M_SD,Medium,SD,M_SD_1,1,24.508,27.767,11.917
480,C,t04,Bleached,M_SD,Medium,SD,M_SD_1,1,22.412,24.029,9.924
188,B,t04,Bleached,M_SD,Medium,SD,M_SD_1,1,32.385,38.409,14.845
1027,F,t04,Bleached,M_SD,Medium,SD,M_SD_1,1,18.96,17.338,8.156
308,B,t04,Bleached,M_SD,Medium,SD,M_SD_1,1,32.316,40.251,16.099
851,E,t04,Bleached,M_SD,Medium,SD,M_SD_1,1,15.811,16.411,8.322
1006,F,t04,Bleached,M_SD,Medium,SD,M_SD_1,1,18.587,18.025,9.187
1045,F,t04,Bleached,M_SD,Medium,SD,M_SD_1,1,14.96,14.089,7.295
602,D,t04,Bleached,M_SD,Medium,SD,M_SD_1,1,21.175,23.197,9.964
126,A,t04,Bleached,M_SD,Medium,SD,M_SD_2,2,29.991,31.531,10.431
516,C,t04,Bleached,M_SD,Medium,SD,M_SD_2,2,17.14,16.087,7.107
364,C,t04,Bleached,M_SD,Medium,SD,M_SD_2,2,17.481,17.959,7.799
45,A,t04,Bleached,M_SD,Medium,SD,M_SD_2,2,22.003,26.564,10.387
1153,F,t04,Bleached,M_SD,Medium,SD,M_SD_2,2,10.305,9.154,4.312
1120,F,t04,Bleached,M_SD,Medium,SD,M_SD_2,2,21.439,19.748,8.902
978,E,t04,Bleached,M_SD,Medium,SD,M_SD_2,2,21.994,21.93,9.904
707,D,t04,Bleached,M_SD,Medium,SD,M_SD_2,2,21.166,20.473,10.198
150,A,t04,Bleached,M_SD,Medium,SD,M_SD_2,2,20.342,21.659,7.295
826,E,t04,Bleached,M_SD,Medium,SD,M_SD_2,2,19.437,19.321,8.628
428,C,t04,Bleached,M_SD,Medium,SD,M_SD_2,2,25.346,27.681,11.111
388,C,t04,Bleached,M_SD,Medium,SD,M_SD_2,2,14.449,15.112,6.333
1197,F,t04,Bleached,M_SD,Medium,SD,M_SD_2,2,16.444,14.526,6.803
315,B,t04,Bleached,M_SD,Medium,SD,M_SD_2,2,33.91,40.141,16.69
704,D,t04,Bleached,M_SD,Medium,SD,M_SD_2,2,19.516,20.211,9.281
109,A,t04,Bleached,M_SD,Medium,SD,M_SD_2,2,21.685,22.821,10.253
897,E,t04,Bleached,M_SD,Medium,SD,M_SD_2,2,13.326,12.26,6.447
1046,F,t04,Bleached,M_SD,Medium,SD,M_SD_2,2,21.38,21.993,9.423
1096,F,t04,Bleached,M_SD,Medium,SD,M_SD_2,2,18.358,16.197,7.821
1029,F,t04,Bleached,M_SD,Medium,SD,M_SD_2,2,28.242,28.785,12.118
1143,F,t04,Bleached,M_SD,Medium,SD,M_SD_2,2,16.759,14.132,6.703
868,E,t04,Bleached,M_SD,Medium,SD,M_SD_2,2,17.284,15.184,7.292
311,B,t04,Bleached,M_SD,Medium,SD,M_SD_2,2,29.035,32.377,13.485
157,A,t04,Bleached,M_SD,Medium,SD,M_SD_2,2,22.567,22.498,9.705
900,E,t04,Bleached,M_SD,Medium,SD,M_SD_2,2,21.868,22.473,10.155
774,D,t04,Bleached,M_SD,Medium,SD,M_SD_2,2,16.937,16.706,8.248
271,B,t04,Bleached,M_SD,Medium,SD,M_SD_2,2,31.361,35.273,14.211
665,D,t04,Bleached,M_SD,Medium,SD,M_SD_2,2,24.478,25.901,10.013
309,B,t04,Bleached,M_SD,Medium,SD,M_SD_3,3,37.532,42.604,16.794
612,D,t04,Bleached,M_SD,Medium,SD,M_SD_3,3,37.754,40.46,13.49
562,C,t04,Bleached,M_SD,Medium,SD,M_SD_3,3,20.903,21.235,8.506
73,A,t04,Bleached,M_SD,Medium,SD,M_SD_3,3,25.208,27.243,8.565
8,A,t04,Bleached,M_SD,Medium,SD,M_SD_3,3,22.21,24.622,10.681
258,B,t04,Bleached,M_SD,Medium,SD,M_SD_3,3,35.421,41.93,13.577
699,D,t04,Bleached,M_SD,Medium,SD,M_SD_3,3,27.136,30.732,11.327
135,A,t04,Bleached,M_SD,Medium,SD,M_SD_3,3,20.065,21.618,8.129
322,B,t04,Bleached,M_SD,Medium,SD,M_SD_3,3,33.179,35.162,12.098
808,D,t04,Bleached,M_SD,Medium,SD,M_SD_3,3,27.514,26.271,10.467
119,A,t04,Bleached,M_SD,Medium,SD,M_SD_3,3,13.722,13.992,5.301
962,E,t04,Bleached,M_SD,Medium,SD,M_SD_3,3,28.388,29.11,11.696
807,D,t04,Bleached,M_SD,Medium,SD,M_SD_3,3,33.051,35.536,12.62
111,A,t04,Bleached,M_SD,Medium,SD,M_SD_3,3,25.638,27.018,11.075
524,C,t04,Bleached,M_SD,Medium,SD,M_SD_3,3,21.878,23.192,8.948
