plug_label,treat_tank,side,f,fm,fv_fm,colony_id,treatment,bleach_treat,tank,y,x,time_point
688,L_SD_1,top,395,1242,0.682,D,L_SD,Low,1,4,6,post_RI3
693,L_SD_3,top,166,727,0.772,D,L_SD,Low,3,7,7,pre_bleach
693,L_SD_3,side,287,799,0.641,D,L_SD,Low,3,7,7,pre_bleach
693,L_SD_3,top,251,665,0.623,D,L_SD,Low,3,7,7,post_bleach
693,L_SD_3,side,480,1167,0.589,D,L_SD,Low,3,7,7,post_bleach
693,L_SD_3,top,345,1050,0.671,D,L_SD,Low,3,7,7,post_RI1
693,L_SD_3,side,481,1287,0.626,D,L_SD,Low,3,7,7,post_RI1
693,L_SD_3,top,513,1506,0.659,D,L_SD,Low,3,7,7,post_RI2
693,L_SD_3,side,543,1543,0.648,D,L_SD,Low,3,7,7,post_RI2
693,L_SD_3,side,580,1380,0.58,D,L_SD,Low,3,7,7,post_RI3
693,L_SD_3,top,558,1540,0.638,D,L_SD,Low,3,7,7,post_RI3
696,S_RIC_1,top,107,442,0.758,D,S_RIC,Severe,1,2,12,pre_bleach
696,S_RIC_1,side,130,519,0.75,D,S_RIC,Severe,1,2,12,pre_bleach
696,S_RIC_1,top,NA,NA,NA,D,S_RIC,Severe,1,2,12,post_bleach
696,S_RIC_1,side,NA,NA,NA,D,S_RIC,Severe,1,2,12,post_bleach
696,S_RIC_1,top,28,65,0,D,S_RIC,Severe,1,2,12,post_RI1
696,S_RIC_1,side,175,357,0.51,D,S_RIC,Severe,1,2,12,post_RI1
696,S_RIC_1,top,63,146,0,D,S_RIC,Severe,1,2,12,post_RI2
696,S_RIC_1,side,270,658,0.59,D,S_RIC,Severe,1,2,12,post_RI2
696,S_RIC_1,top,54,145,0,D,S_RIC,Severe,1,2,12,post_RI3
696,S_RIC_1,side,158,406,0.611,D,S_RIC,Severe,1,2,12,post_RI3
701,M_SS8_1,top,158,744,0.788,D,M_SS8,Medium,1,4,12,pre_bleach
701,M_SS8_1,side,208,725,0.713,D,M_SS8,Medium,1,4,12,pre_bleach
701,M_SS8_1,top,21,151,0,D,M_SS8,Medium,1,4,12,post_bleach
701,M_SS8_1,side,168,298,0.436,D,M_SS8,Medium,1,4,12,post_bleach
701,M_SS8_1,top,101,224,0.549,D,M_SS8,Medium,1,4,12,post_RI1
701,M_SS8_1,side,257,573,0.551,D,M_SS8,Medium,1,4,12,post_RI1
701,M_SS8_1,top,106,278,0.619,D,M_SS8,Medium,1,4,12,post_RI2
701,M_SS8_1,side,532,1659,0.679,D,M_SS8,Medium,1,4,12,post_RI2
701,M_SS8_1,top,155,436,0.644,D,M_SS8,Medium,1,4,12,post_RI3
701,M_SS8_1,side,525,1640,0.68,D,M_SS8,Medium,1,4,12,post_RI3
703,L_SS8_1,top,218,800,0.727,D,L_SS8,Low,1,2,6,pre_bleach
703,L_SS8_1,side,263,985,0.733,D,L_SS8,Low,1,2,6,pre_bleach
703,L_SS8_1,top,251,653,0.616,D,L_SS8,Low,1,2,6,post_bleach
703,L_SS8_1,side,425,1375,0.691,D,L_SS8,Low,1,2,6,post_bleach
703,L_SS8_1,top,360,1032,0.651,D,L_SS8,Low,1,2,6,post_RI1
703,L_SS8_1,side,481,1368,0.648,D,L_SS8,Low,1,2,6,post_RI1
703,L_SS8_1,top,487,1476,0.67,D,L_SS8,Low,1,2,6,post_RI2
703,L_SS8_1,side,721,2250,0.68,D,L_SS8,Low,1,2,6,post_RI2
703,L_SS8_1,side,707,1837,0.615,D,L_SS8,Low,1,2,6,post_RI3
703,L_SS8_1,top,543,1448,0.625,D,L_SS8,Low,1,2,6,post_RI3
707,M_SD_2,top,205,780,0.737,D,M_SD,Medium,2,5,7,pre_bleach
707,M_SD_2,side,237,1037,0.771,D,M_SD,Medium,2,5,7,pre_bleach
707,M_SD_2,top,79,220,0,D,M_SD,Medium,2,5,7,post_bleach
707,M_SD_2,side,274,522,0.475,D,M_SD,Medium,2,5,7,post_bleach
707,M_SD_2,top,166,490,0.661,D,M_SD,Medium,2,5,7,post_RI1
707,M_SD_2,side,418,1117,0.626,D,M_SD,Medium,2,5,7,post_RI1
707,M_SD_2,top,346,950,0.678,D,M_SD,Medium,2,5,7,post_RI2
707,M_SD_2,side,468,1371,0.659,D,M_SD,Medium,2,5,7,post_RI2
707,M_SD_2,side,475,1325,0.642,D,M_SD,Medium,2,5,7,post_RI3
707,M_SD_2,top,442,1364,0.676,D,M_SD,Medium,2,5,7,post_RI3
709,M_SS8_2,top,173,745,0.768,D,M_SS8,Medium,2,7,11,pre_bleach
709,M_SS8_2,side,303,995,0.695,D,M_SS8,Medium,2,7,11,pre_bleach
709,M_SS8_2,top,159,438,0.637,D,M_SS8,Medium,2,7,11,post_bleach
709,M_SS8_2,side,206,440,0.532,D,M_SS8,Medium,2,7,11,post_bleach
709,M_SS8_2,top,207,550,0.624,D,M_SS8,Medium,2,7,11,post_RI1
709,M_SS8_2,side,403,955,0.578,D,M_SS8,Medium,2,7,11,post_RI1
709,M_SS8_2,top,273,774,0.647,D,M_SS8,Medium,2,7,11,post_RI2
709,M_SS8_2,side,343,1044,0.671,D,M_SS8,Medium,2,7,11,post_RI2
709,M_SS8_2,side,588,1569,0.625,D,M_SS8,Medium,2,7,11,post_RI3
709,M_SS8_2,top,498,1464,0.66,D,M_SS8,Medium,2,7,11,post_RI3
711,M_SS8_2,top,120,469,0.744,D,M_SS8,Medium,2,6,12,pre_bleach
711,M_SS8_2,side,162,554,0.708,D,M_SS8,Medium,2,6,12,pre_bleach
711,M_SS8_2,top,139,410,0.661,D,M_SS8,Medium,2,6,12,post_bleach
711,M_SS8_2,side,348,895,0.611,D,M_SS8,Medium,2,6,12,post_bleach
711,M_SS8_2,top,146,452,0.677,D,M_SS8,Medium,2,6,12,post_RI1
711,M_SS8_2,side,265,787,0.663,D,M_SS8,Medium,2,6,12,post_RI1
711,M_SS8_2,top,315,981,0.679,D,M_SS8,Medium,2,6,12,post_RI2
711,M_SS8_2,side,517,1606,0.678,D,M_SS8,Medium,2,6,12,post_RI2
711,M_SS8_2,top,358,1031,0.653,D,M_SS8,Medium,2,6,12,post_RI3
711,M_SS8_2,side,484,1421,0.659,D,M_SS8,Medium,2,6,12,post_RI3
712,L_SS8_2,top,167,580,0.712,D,L_SS8,Low,2,5,3,pre_bleach
712,L_SS8_2,side,246,843,0.708,D,L_SS8,Low,2,5,3,pre_bleach
712,L_SS8_2,top,137,397,0.655,D,L_SS8,Low,2,5,3,post_bleach
712,L_SS8_2,side,331,831,0.602,D,L_SS8,Low,2,5,3,post_bleach
712,L_SS8_2,top,302,928,0.675,D,L_SS8,Low,2,5,3,post_RI1
712,L_SS8_2,side,372,1185,0.686,D,L_SS8,Low,2,5,3,post_RI1
712,L_SS8_2,top,380,1175,0.677,D,L_SS8,Low,2,5,3,post_RI2
712,L_SS8_2,side,530,1495,0.645,D,L_SS8,Low,2,5,3,post_RI2
712,L_SS8_2,top,495,1436,0.655,D,L_SS8,Low,2,5,3,post_RI3
712,L_SS8_2,side,734,2268,0.676,D,L_SS8,Low,2,5,3,post_RI3
714,S_SS8_2,top,148,604,0.755,D,S_SS8,Severe,2,6,10,pre_bleach
714,S_SS8_2,side,260,974,0.733,D,S_SS8,Severe,2,6,10,pre_bleach
714,S_SS8_2,top,68,88,0,D,S_SS8,Severe,2,6,10,post_bleach
714,S_SS8_2,side,220,325,0.323,D,S_SS8,Severe,2,6,10,post_bleach
714,S_SS8_2,top,83,179,0,D,S_SS8,Severe,2,6,10,post_RI1
714,S_SS8_2,side,116,186,0.376,D,S_SS8,Severe,2,6,10,post_RI1
714,S_SS8_2,top,101,261,0.613,D,S_SS8,Severe,2,6,10,post_RI2
714,S_SS8_2,side,121,314,0.615,D,S_SS8,Severe,2,6,10,post_RI2
714,S_SS8_2,top,183,472,0.612,D,S_SS8,Severe,2,6,10,post_RI3
714,S_SS8_2,side,203,573,0.646,D,S_SS8,Severe,2,6,10,post_RI3
715,S_SS8_2,top,207,746,0.723,D,S_SS8,Severe,2,7,1,pre_bleach
715,S_SS8_2,side,220,771,0.715,D,S_SS8,Severe,2,7,1,pre_bleach
715,S_SS8_2,top,179,381,0.53,D,S_SS8,Severe,2,7,1,post_bleach
715,S_SS8_2,side,209,414,0.495,D,S_SS8,Severe,2,7,1,post_bleach
715,S_SS8_2,top,256,709,0.639,D,S_SS8,Severe,2,7,1,post_RI1
715,S_SS8_2,side,396,1188,0.667,D,S_SS8,Severe,2,7,1,post_RI1
715,S_SS8_2,top,492,1152,0.573,D,S_SS8,Severe,2,7,1,post_RI2
715,S_SS8_2,side,467,1424,0.672,D,S_SS8,Severe,2,7,1,post_RI2
715,S_SS8_2,top,343,1050,0.673,D,S_SS8,Severe,2,7,1,post_RI3
715,S_SS8_2,side,NA,NA,NA,D,S_SS8,Severe,2,7,1,post_RI3
716,L_RIC_1,top,136,449,0.697,D,L_RIC,Low,1,3,9,pre_bleach
716,L_RIC_1,side,260,1078,0.759,D,L_RIC,Low,1,3,9,pre_bleach
716,L_RIC_1,top,410,869,0.528,D,L_RIC,Low,1,3,9,post_bleach
716,L_RIC_1,side,350,1137,0.692,D,L_RIC,Low,1,3,9,post_bleach
716,L_RIC_1,top,358,1120,0.68,D,L_RIC,Low,1,3,9,post_RI1
716,L_RIC_1,side,355,1092,0.675,D,L_RIC,Low,1,3,9,post_RI1
716,L_RIC_1,top,363,1041,0.651,D,L_RIC,Low,1,3,9,post_RI2
716,L_RIC_1,side,698,2036,0.662,D,L_RIC,Low,1,3,9,post_RI2
716,L_RIC_1,side,718,1914,0.625,D,L_RIC,Low,1,3,9,post_RI3
716,L_RIC_1,top,631,1791,0.648,D,L_RIC,Low,1,3,9,post_RI3
72,L_SD_1,top,160,459,0.651,A,L_SD,Low,1,5,1,pre_bleach
72,L_SD_1,side,262,733,0.643,A,L_SD,Low,1,5,1,pre_bleach
72,L_SD_1,top,88,214,0,A,L_SD,Low,1,5,1,post_bleach
72,L_SD_1,side,116,277,0.581,A,L_SD,Low,1,5,1,post_bleach
72,L_SD_1,top,77,243,0,A,L_SD,Low,1,5,1,post_RI1
72,L_SD_1,side,240,725,0.669,A,L_SD,Low,1,5,1,post_RI1
72,L_SD_1,top,177,571,0.69,A,L_SD,Low,1,5,1,post_RI2
72,L_SD_1,side,346,1126,0.693,A,L_SD,Low,1,5,1,post_RI2
72,L_SD_1,top,252,667,0.622,A,L_SD,Low,1,5,1,post_RI3
72,L_SD_1,side,267,797,0.665,A,L_SD,Low,1,5,1,post_RI3
720,C_2,top,113,429,0.737,D,C,Control,2,5,5,pre_bleach
720,C_2,side,248,844,0.706,D,C,Control,2,5,5,pre_bleach
720,C_2,top,302,1038,0.709,D,C,Control,2,5,5,post_bleach
720,C_2,side,350,1254,0.721,D,C,Control,2,5,5,post_bleach
720,C_2,top,389,1321,0.706,D,C,Control,2,5,5,post_RI1
720,C_2,side,515,1761,0.708,D,C,Control,2,5,5,post_RI1
720,C_2,top,429,1441,0.702,D,C,Control,2,5,5,post_RI2
720,C_2,side,608,1933,0.686,D,C,Control,2,5,5,post_RI2
720,C_2,side,673,2023,0.667,D,C,Control,2,5,5,post_RI3
720,C_2,top,407,1352,0.699,D,C,Control,2,5,5,post_RI3
723,S_SD_2,top,129,506,0.745,D,S_SD,Severe,2,4,2,pre_bleach
723,S_SD_2,side,254,868,0.707,D,S_SD,Severe,2,4,2,pre_bleach
723,S_SD_2,top,33,64,0,D,S_SD,Severe,2,4,2,post_bleach
723,S_SD_2,side,283,626,0.548,D,S_SD,Severe,2,4,2,post_bleach
723,S_SD_2,top,63,129,0,D,S_SD,Severe,2,4,2,post_RI1
723,S_SD_2,side,103,180,0.428,D,S_SD,Severe,2,4,2,post_RI1
723,S_SD_2,top,135,366,0.631,D,S_SD,Severe,2,4,2,post_RI2
723,S_SD_2,side,671,1626,0.587,D,S_SD,Severe,2,4,2,post_RI2
723,S_SD_2,side,286,651,0.561,D,S_SD,Severe,2,4,2,post_RI3
723,S_SD_2,top,180,458,0.607,D,S_SD,Severe,2,4,2,post_RI3
724,S_RIC_3,top,144,640,0.775,D,S_RIC,Severe,3,3,5,pre_bleach
724,S_RIC_3,side,154,606,0.746,D,S_RIC,Severe,3,3,5,pre_bleach
724,S_RIC_3,top,57,118,0.517,D,S_RIC,Severe,3,3,5,post_bleach
724,S_RIC_3,side,196,319,0.386,D,S_RIC,Severe,3,3,5,post_bleach
724,S_RIC_3,top,91,216,0.579,D,S_RIC,Severe,3,3,5,post_RI1
724,S_RIC_3,side,132,284,0.535,D,S_RIC,Severe,3,3,5,post_RI1
724,S_RIC_3,top,122,337,0.638,D,S_RIC,Severe,3,3,5,post_RI2
724,S_RIC_3,side,124,327,0.621,D,S_RIC,Severe,3,3,5,post_RI2
724,S_RIC_3,top,176,480,0.633,D,S_RIC,Severe,3,3,5,post_RI3
724,S_RIC_3,side,NA,NA,NA,D,S_RIC,Severe,3,3,5,post_RI3
732,C_2,top,189,963,0.804,D,C,Control,2,7,7,pre_bleach
732,C_2,side,263,976,0.731,D,C,Control,2,7,7,pre_bleach
732,C_2,top,361,1237,0.708,D,C,Control,2,7,7,post_bleach
732,C_2,side,NA,NA,NA,D,C,Control,2,7,7,post_bleach
732,C_2,top,442,1532,0.71,D,C,Control,2,7,7,post_RI1
732,C_2,side,420,1412,0.703,D,C,Control,2,7,7,post_RI1
732,C_2,top,444,1484,0.702,D,C,Control,2,7,7,post_RI2
732,C_2,side,NA,NA,NA,D,C,Control,2,7,7,post_RI2
732,C_2,side,472,1433,0.671,D,C,Control,2,7,7,post_RI3
732,C_2,top,438,1400,0.687,D,C,Control,2,7,7,post_RI3
735,S_SD_2,top,162,514,0.685,D,S_SD,Severe,2,6,8,pre_bleach
735,S_SD_2,side,238,781,0.695,D,S_SD,Severe,2,6,8,pre_bleach
735,S_SD_2,top,156,301,0.482,D,S_SD,Severe,2,6,8,post_bleach
735,S_SD_2,side,221,479,0.539,D,S_SD,Severe,2,6,8,post_bleach
735,S_SD_2,top,123,292,0.579,D,S_SD,Severe,2,6,8,post_RI1
735,S_SD_2,side,205,534,0.616,D,S_SD,Severe,2,6,8,post_RI1
735,S_SD_2,top,352,892,0.605,D,S_SD,Severe,2,6,8,post_RI2
735,S_SD_2,side,307,880,0.651,D,S_SD,Severe,2,6,8,post_RI2
735,S_SD_2,top,460,1034,0.555,D,S_SD,Severe,2,6,8,post_RI3
735,S_SD_2,side,631,1459,0.568,D,S_SD,Severe,2,6,8,post_RI3
754,S_SS8_3,top,196,802,0.756,D,S_SS8,Severe,3,3,3,pre_bleach
754,S_SS8_3,side,263,924,0.715,D,S_SS8,Severe,3,3,3,pre_bleach
754,S_SS8_3,top,21,75,0,D,S_SS8,Severe,3,3,3,post_bleach
754,S_SS8_3,side,221,543,0.593,D,S_SS8,Severe,3,3,3,post_bleach
754,S_SS8_3,top,94,232,0,D,S_SS8,Severe,3,3,3,post_RI1
754,S_SS8_3,side,229,508,0.549,D,S_SS8,Severe,3,3,3,post_RI1
754,S_SS8_3,top,100,256,0.609,D,S_SS8,Severe,3,3,3,post_RI2
754,S_SS8_3,side,338,740,0.543,D,S_SS8,Severe,3,3,3,post_RI2
754,S_SS8_3,side,253,553,0.542,D,S_SS8,Severe,3,3,3,post_RI3
754,S_SS8_3,top,138,372,0.629,D,S_SS8,Severe,3,3,3,post_RI3
76,C_2,top,303,1039,0.708,A,C,Control,2,4,10,pre_bleach
76,C_2,side,240,753,0.681,A,C,Control,2,4,10,pre_bleach
76,C_2,top,404,1257,0.679,A,C,Control,2,4,10,post_bleach
76,C_2,side,523,1499,0.651,A,C,Control,2,4,10,post_bleach
76,C_2,top,401,1225,0.673,A,C,Control,2,4,10,post_RI1
76,C_2,side,507,1446,0.649,A,C,Control,2,4,10,post_RI1
76,C_2,top,523,1517,0.655,A,C,Control,2,4,10,post_RI2
76,C_2,side,637,1748,0.636,A,C,Control,2,4,10,post_RI2
76,C_2,side,616,1537,0.599,A,C,Control,2,4,10,post_RI3
76,C_2,top,694,1792,0.613,A,C,Control,2,4,10,post_RI3
772,L_RIC_2,top,156,675,0.769,D,L_RIC,Low,2,1,5,pre_bleach
772,L_RIC_2,side,345,1155,0.701,D,L_RIC,Low,2,1,5,pre_bleach
772,L_RIC_2,top,195,563,0.654,D,L_RIC,Low,2,1,5,post_bleach
772,L_RIC_2,side,191,561,0.66,D,L_RIC,Low,2,1,5,post_bleach
772,L_RIC_2,top,189,516,0.634,D,L_RIC,Low,2,1,5,post_RI1
772,L_RIC_2,side,372,981,0.621,D,L_RIC,Low,2,1,5,post_RI1
772,L_RIC_2,top,348,1171,0.703,D,L_RIC,Low,2,1,5,post_RI2
772,L_RIC_2,side,483,1636,0.705,D,L_RIC,Low,2,1,5,post_RI2
772,L_RIC_2,top,467,1503,0.689,D,L_RIC,Low,2,1,5,post_RI3
772,L_RIC_2,side,411,1322,0.689,D,L_RIC,Low,2,1,5,post_RI3
780,L_SD_2,top,130,607,0.786,D,L_SD,Low,2,5,11,pre_bleach
780,L_SD_2,side,331,1112,0.702,D,L_SD,Low,2,5,11,pre_bleach
780,L_SD_2,top,253,656,0.614,D,L_SD,Low,2,5,11,post_bleach
780,L_SD_2,side,384,1043,0.632,D,L_SD,Low,2,5,11,post_bleach
780,L_SD_2,top,323,1015,0.682,D,L_SD,Low,2,5,11,post_RI1
780,L_SD_2,side,600,1873,0.68,D,L_SD,Low,2,5,11,post_RI1
780,L_SD_2,top,391,1347,0.71,D,L_SD,Low,2,5,11,post_RI2
780,L_SD_2,side,579,2049,0.717,D,L_SD,Low,2,5,11,post_RI2
780,L_SD_2,side,570,1831,0.689,D,L_SD,Low,2,5,11,post_RI3
780,L_SD_2,top,388,1328,0.708,D,L_SD,Low,2,5,11,post_RI3
783,S_SD_3,top,148,608,0.757,D,S_SD,Severe,3,1,1,pre_bleach
783,S_SD_3,side,276,983,0.719,D,S_SD,Severe,3,1,1,pre_bleach
783,S_SD_3,top,150,265,0.434,D,S_SD,Severe,3,1,1,post_bleach
783,S_SD_3,side,330,653,0.495,D,S_SD,Severe,3,1,1,post_bleach
783,S_SD_3,top,154,404,0.619,D,S_SD,Severe,3,1,1,post_RI1
783,S_SD_3,side,394,1154,0.659,D,S_SD,Severe,3,1,1,post_RI1
783,S_SD_3,top,226,504,0.552,D,S_SD,Severe,3,1,1,post_RI2
783,S_SD_3,side,270,824,0.672,D,S_SD,Severe,3,1,1,post_RI2
783,S_SD_3,top,310,877,0.647,D,S_SD,Severe,3,1,1,post_RI3
783,S_SD_3,side,277,828,0.665,D,S_SD,Severe,3,1,1,post_RI3
784,M_RIC_2,top,165,564,0.707,D,M_RIC,Medium,2,2,6,pre_bleach
784,M_RIC_2,side,302,1019,0.704,D,M_RIC,Medium,2,2,6,pre_bleach
784,M_RIC_2,top,44,102,0,D,M_RIC,Medium,2,2,6,post_bleach
784,M_RIC_2,side,42,112,0,D,M_RIC,Medium,2,2,6,post_bleach
784,M_RIC_2,top,74,191,0,D,M_RIC,Medium,2,2,6,post_RI1
784,M_RIC_2,side,146,381,0.617,D,M_RIC,Medium,2,2,6,post_RI1
784,M_RIC_2,top,102,270,0.622,D,M_RIC,Medium,2,2,6,post_RI2
784,M_RIC_2,side,262,716,0.634,D,M_RIC,Medium,2,2,6,post_RI2
784,M_RIC_2,side,206,628,0.672,D,M_RIC,Medium,2,2,6,post_RI3
784,M_RIC_2,top,110,342,0.678,D,M_RIC,Medium,2,2,6,post_RI3
787,M_RIC_1,top,100,489,0.796,D,M_RIC,Medium,1,4,4,pre_bleach
787,M_RIC_1,side,229,844,0.729,D,M_RIC,Medium,1,4,4,pre_bleach
787,M_RIC_1,top,121,525,0.525,D,M_RIC,Medium,1,4,4,post_bleach
787,M_RIC_1,side,347,763,0.545,D,M_RIC,Medium,1,4,4,post_bleach
787,M_RIC_1,top,87,233,0,D,M_RIC,Medium,1,4,4,post_RI1
787,M_RIC_1,side,282,879,0.679,D,M_RIC,Medium,1,4,4,post_RI1
787,M_RIC_1,top,102,297,0.657,D,M_RIC,Medium,1,4,4,post_RI2
787,M_RIC_1,side,449,1424,0.685,D,M_RIC,Medium,1,4,4,post_RI2
787,M_RIC_1,top,113,296,0.618,D,M_RIC,Medium,1,4,4,post_RI3
787,M_RIC_1,side,352,959,0.633,D,M_RIC,Medium,1,4,4,post_RI3
790,M_RIC_2,top,202,808,0.75,D,M_RIC,Medium,2,4,8,pre_bleach
790,M_RIC_2,side,184,719,0.744,D,M_RIC,Medium,2,4,8,pre_bleach
790,M_RIC_2,top,75,172,0,D,M_RIC,Medium,2,4,8,post_bleach
790,M_RIC_2,side,169,931,0.568,D,M_RIC,Medium,2,4,8,post_bleach
790,M_RIC_2,top,135,320,0.578,D,M_RIC,Medium,2,4,8,post_RI1
790,M_RIC_2,side,327,884,0.63,D,M_RIC,Medium,2,4,8,post_RI1
790,M_RIC_2,top,142,389,0.635,D,M_RIC,Medium,2,4,8,post_RI2
790,M_RIC_2,side,367,1284,0.714,D,M_RIC,Medium,2,4,8,post_RI2
790,M_RIC_2,side,641,1965,0.674,D,M_RIC,Medium,2,4,8,post_RI3
790,M_RIC_2,top,194,616,0.685,D,M_RIC,Medium,2,4,8,post_RI3
791,C_3,top,212,828,0.744,D,C,Control,3,1,7,pre_bleach
791,C_3,side,195,695,0.719,D,C,Control,3,1,7,pre_bleach
791,C_3,top,223,726,0.693,D,C,Control,3,1,7,post_bleach
791,C_3,side,267,993,0.731,D,C,Control,3,1,7,post_bleach
791,C_3,top,223,717,0.689,D,C,Control,3,1,7,post_RI1
791,C_3,side,472,1471,0.679,D,C,Control,3,1,7,post_RI1
791,C_3,top,384,1272,0.698,D,C,Control,3,1,7,post_RI2
791,C_3,side,529,1584,0.666,D,C,Control,3,1,7,post_RI2
791,C_3,side,558,1689,0.67,D,C,Control,3,1,7,post_RI3
791,C_3,top,442,1448,0.695,D,C,Control,3,1,7,post_RI3
796,M_SD_3,top,117,456,0.743,D,M_SD,Medium,3,1,7,pre_bleach
796,M_SD_3,side,142,534,0.734,D,M_SD,Medium,3,1,7,pre_bleach
796,M_SD_3,top,21,53,0,D,M_SD,Medium,3,1,7,post_bleach
796,M_SD_3,side,189,291,0.359,D,M_SD,Medium,3,1,7,post_bleach
796,M_SD_3,top,123,399,0.692,D,M_SD,Medium,3,1,7,post_RI1
796,M_SD_3,side,210,490,0.571,D,M_SD,Medium,3,1,7,post_RI1
796,M_SD_3,top,231,738,0.687,D,M_SD,Medium,3,1,7,post_RI2
796,M_SD_3,side,502,1665,0.698,D,M_SD,Medium,3,1,7,post_RI2
796,M_SD_3,side,347,954,0.636,D,M_SD,Medium,3,1,7,post_RI3
796,M_SD_3,top,382,1174,0.675,D,M_SD,Medium,3,1,7,post_RI3
8,M_SD_3,top,155,678,0.771,A,M_SD,Medium,3,6,2,pre_bleach
8,M_SD_3,side,212,759,0.721,A,M_SD,Medium,3,6,2,pre_bleach
8,M_SD_3,top,102,215,0.526,A,M_SD,Medium,3,6,2,post_bleach
8,M_SD_3,side,225,522,0.569,A,M_SD,Medium,3,6,2,post_bleach
8,M_SD_3,top,107,299,0.642,A,M_SD,Medium,3,6,2,post_RI1
8,M_SD_3,side,246,678,0.637,A,M_SD,Medium,3,6,2,post_RI1
8,M_SD_3,top,371,995,0.627,A,M_SD,Medium,3,6,2,post_RI2
8,M_SD_3,side,689,1890,0.635,A,M_SD,Medium,3,6,2,post_RI2
8,M_SD_3,top,647,1476,0.562,A,M_SD,Medium,3,6,2,post_RI3
8,M_SD_3,side,696,1641,0.576,A,M_SD,Medium,3,6,2,post_RI3
80,L_SD_3,top,226,741,0.695,A,L_SD,Low,3,7,11,pre_bleach
80,L_SD_3,side,225,681,0.67,A,L_SD,Low,3,7,11,pre_bleach
80,L_SD_3,top,209,504,0.585,A,L_SD,Low,3,7,11,post_bleach
80,L_SD_3,side,205,583,0.648,A,L_SD,Low,3,7,11,post_bleach
80,L_SD_3,top,232,603,0.615,A,L_SD,Low,3,7,11,post_RI1
80,L_SD_3,side,439,1399,0.686,A,L_SD,Low,3,7,11,post_RI1
80,L_SD_3,top,NA,NA,NA,A,L_SD,Low,3,7,11,post_RI2
80,L_SD_3,side,633,1807,0.65,A,L_SD,Low,3,7,11,post_RI2
80,L_SD_3,top,730,1713,0.574,A,L_SD,Low,3,7,11,post_RI3
80,L_SD_3,side,794,2037,0.61,A,L_SD,Low,3,7,11,post_RI3
803,L_SS8_3,top,144,559,0.742,D,L_SS8,Low,3,5,11,pre_bleach
803,L_SS8_3,side,191,759,0.749,D,L_SS8,Low,3,5,11,pre_bleach
803,L_SS8_3,top,119,320,0.628,D,L_SS8,Low,3,5,11,post_bleach
803,L_SS8_3,side,242,652,0.629,D,L_SS8,Low,3,5,11,post_bleach
803,L_SS8_3,top,313,949,0.67,D,L_SS8,Low,3,5,11,post_RI1
803,L_SS8_3,side,428,1168,0.634,D,L_SS8,Low,3,5,11,post_RI1
803,L_SS8_3,top,375,1174,0.681,D,L_SS8,Low,3,5,11,post_RI2
803,L_SS8_3,side,409,1363,0.7,D,L_SS8,Low,3,5,11,post_RI2
803,L_SS8_3,top,434,1313,0.669,D,L_SS8,Low,3,5,11,post_RI3
803,L_SS8_3,side,485,1508,0.678,D,L_SS8,Low,3,5,11,post_RI3
805,S_SD_1,top,175,757,0.769,D,S_SD,Severe,1,7,1,pre_bleach
805,S_SD_1,side,212,813,0.739,D,S_SD,Severe,1,7,1,pre_bleach
805,S_SD_1,top,102,192,0.469,D,S_SD,Severe,1,7,1,post_bleach
805,S_SD_1,side,393,666,0.41,D,S_SD,Severe,1,7,1,post_bleach
805,S_SD_1,top,139,322,0.568,D,S_SD,Severe,1,7,1,post_RI1
805,S_SD_1,side,309,604,0.488,D,S_SD,Severe,1,7,1,post_RI1
805,S_SD_1,top,159,431,0.631,D,S_SD,Severe,1,7,1,post_RI2
805,S_SD_1,side,397,1043,0.619,D,S_SD,Severe,1,7,1,post_RI2
805,S_SD_1,top,308,819,0.624,D,S_SD,Severe,1,7,1,post_RI3
805,S_SD_1,side,NA,NA,NA,D,S_SD,Severe,1,7,1,post_RI3
808,M_SD_3,top,146,527,0.723,D,M_SD,Medium,3,6,12,pre_bleach
808,M_SD_3,side,224,821,0.727,D,M_SD,Medium,3,6,12,pre_bleach
808,M_SD_3,top,49,107,0,D,M_SD,Medium,3,6,12,post_bleach
808,M_SD_3,side,229,487,0.53,D,M_SD,Medium,3,6,12,post_bleach
808,M_SD_3,top,82,260,0,D,M_SD,Medium,3,6,12,post_RI1
808,M_SD_3,side,172,505,0.659,D,M_SD,Medium,3,6,12,post_RI1
808,M_SD_3,top,148,495,0.701,D,M_SD,Medium,3,6,12,post_RI2
808,M_SD_3,side,419,1363,0.693,D,M_SD,Medium,3,6,12,post_RI2
808,M_SD_3,top,256,751,0.659,D,M_SD,Medium,3,6,12,post_RI3
808,M_SD_3,side,355,1124,0.684,D,M_SD,Medium,3,6,12,post_RI3
809,C_3,top,151,491,0.692,D,C,Control,3,7,9,pre_bleach
809,C_3,side,255,952,0.732,D,C,Control,3,7,9,pre_bleach
809,C_3,top,175,679,0.742,D,C,Control,3,7,9,post_bleach
809,C_3,side,315,1058,0.702,D,C,Control,3,7,9,post_bleach
809,C_3,top,373,1236,0.698,D,C,Control,3,7,9,post_RI1
809,C_3,side,511,1601,0.681,D,C,Control,3,7,9,post_RI1
809,C_3,top,265,879,0.699,D,C,Control,3,7,9,post_RI2
809,C_3,side,479,1583,0.697,D,C,Control,3,7,9,post_RI2
809,C_3,side,588,1839,0.68,D,C,Control,3,7,9,post_RI3
809,C_3,top,358,1190,0.699,D,C,Control,3,7,9,post_RI3
